Level,Date and Time,Source,Event ID,Task Category,
Information,05-10-2024 17:35,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_whm_adl_release.bin, status = STATUS_SUCCESS."
Information,05-10-2024 17:35,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_intel_wov_adl_release.bin, status = STATUS_SUCCESS."
Information,05-10-2024 17:35,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 17:35,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 17:35,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 17:35,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 17:35,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ?2024?-?10?-?05T12:05:48.500000000Z from ?2024?-?10?-?05T10:57:15.430710300Z.
Time Delta: 4113069 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2024?-?10?-?05T17:35:48.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,05-10-2024 16:27,Microsoft-Windows-Kernel-Power,107,-102,The system has resumed from sleep.
Information,05-10-2024 16:27,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 16:27,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 16:27,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 16:27,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 16:27,Microsoft-Windows-Kernel-Power,42,-64,"The system is entering sleep.

Sleep Reason: Application API"
Information,05-10-2024 16:27,nhi,9008,None,"Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
Information,05-10-2024 16:27,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 24 to 25.

Reason Unknown 

BootId: 98"
Information,05-10-2024 16:27,Microsoft-Windows-Kernel-Power,187,-243,User-mode process attempted to change the system state by calling SetSuspendState or SetSystemPowerState APIs.
Information,05-10-2024 16:27,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Information,05-10-2024 16:27,Microsoft-Windows-Winlogon,7002,-1102,User Logoff Notification for Customer Experience Improvement Program
Information,05-10-2024 16:27,Microsoft-Windows-IsolatedUserMode,2,None,Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS.
Information,05-10-2024 16:26,User32,1074,None,"The process Explorer.EXE has initiated the power off of computer KRAZYPC on behalf of user KRAZYPC\Karthik Sundaram for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: power off
 Comment: "
Information,05-10-2024 16:26,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset overlay policy scheme from {00000000-0000-0000-0000-000000000000} to {961cc777-2547-4f9d-8174-7d86181b8a7a}
Information,05-10-2024 16:26,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,05-10-2024 16:26,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,05-10-2024 16:01,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {00000000-0000-0000-0000-000000000000}
Information,05-10-2024 16:01,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset policy scheme from {27fa6203-3987-4dcc-918d-748559d549ec} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,05-10-2024 16:01,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,05-10-2024 16:01,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset policy scheme from {6fecc5ae-f350-48a5-b669-b472cb895ccf} to {27fa6203-3987-4dcc-918d-748559d549ec}
Information,05-10-2024 15:39,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Warning,05-10-2024 15:38,Display,4125,None,Good news?1 has been enhanced for a brighter and more detailed picture. You can turn off Auto HDR any time in Settings.
Information,05-10-2024 15:33,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,05-10-2024 15:32,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,05-10-2024 15:32,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,05-10-2024 15:32,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Warning,05-10-2024 15:17,Display,4125,None,Good news?1 has been enhanced for a brighter and more detailed picture. You can turn off Auto HDR any time in Settings.
Warning,05-10-2024 15:07,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,05-10-2024 15:06,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,05-10-2024 15:01,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Warning,05-10-2024 14:54,Display,4125,None,Good news?1 has been enhanced for a brighter and more detailed picture. You can turn off Auto HDR any time in Settings.
Information,05-10-2024 14:54,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,05-10-2024 14:54,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset policy scheme from {27fa6203-3987-4dcc-918d-748559d549ec} to {6fecc5ae-f350-48a5-b669-b472cb895ccf}
Information,05-10-2024 14:54,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset overlay policy scheme from {00000000-0000-0000-0000-000000000000} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,05-10-2024 14:54,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {27fa6203-3987-4dcc-918d-748559d549ec}
Information,05-10-2024 14:53,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability)) service was changed from demand start to disabled.
Information,05-10-2024 14:53,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset overlay policy scheme from {961cc777-2547-4f9d-8174-7d86181b8a7a} to {00000000-0000-0000-0000-000000000000}
Information,05-10-2024 14:53,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:29928) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,05-10-2024 14:53,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability))
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.203.1\sustainability\mc-sustainability.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,05-10-2024 14:53,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,05-10-2024 14:51,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9P5Z076K079H-MicrosoftCorporationII.WinAppRuntime.Singleton
Information,05-10-2024 14:51,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\Karthik Sundaram\AppData\Local\Packages\MicrosoftCorporationII.WinAppRuntime.Singleton_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Information,05-10-2024 14:51,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9P5Z076K079H-MicrosoftCorporationII.WinAppRuntime.Singleton
Information,05-10-2024 14:51,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9P2VP41KK7LF-Microsoft.WindowsAppRuntime.1.6
Information,05-10-2024 14:51,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9P2VP41KK7LF-Microsoft.WindowsAppRuntime.1.6
Information,05-10-2024 14:51,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9N7R5S6B0ZZH-B9ECED6F.ASUSPCAssistant
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9N7R5S6B0ZZH-B9ECED6F.ASUSPCAssistant
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9WZDNCRFHWKN-MICROSOFT.WINDOWSSOUNDRECORDER
Information,05-10-2024 14:50,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\Karthik Sundaram\AppData\Local\Packages\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9WZDNCRFHWKN-MICROSOFT.WINDOWSSOUNDRECORDER
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Warning,05-10-2024 14:50,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Error,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9PLH2SV1DVK5-B9ECED6F.Glidex.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9PLH2SV1DVK5-B9ECED6F.Glidex
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
Information,05-10-2024 14:50,Microsoft-Windows-WindowsUpdateClient,44,Windows Update Agent,Windows Update started downloading an update.
